id,query,success,error
1719,"select results_1.driverid, constructor_results_1.constructorresultsid, results_1.resultid, results_1.fastestlap, constructor_results_1.constructorresultsid, constructor_results_1.raceid, results_1.raceid, results_1.points, results_1.resultid, constructor_results_1.raceid, constructor_results_1.date, constructor_results_1.constructorresultsid, results_1.fastestlap from results as results_1 inner join constructor_results as constructor_results_1 on (results_1.resultid = constructor_results_1.constructorresultsid ) where constructor_results_1.date is not NULL limit 34;",YES,""
1720,"select results_1.positionorder, results_1.driverid, results_1.date from results as results_1 where results_1.constructorid is not NULL limit 42;",YES,""
1721,"select constructors_1.constructorid, standings_1.position, circuits_1.name, results_1.resultid, circuits_1.country, circuits_1.lat, standings_1.points, constructors_1.nationality, circuits_1.circuitid, min( races_1.name) from results as results_1 inner join circuits as circuits_1 inner join races as races_1 inner join standings as standings_1 on (races_1.raceid = standings_1.driverstandingsid ) on (circuits_1.circuitid = races_1.raceid ) inner join constructors as constructors_1 on (races_1.raceid = constructors_1.constructorid ) on (results_1.resultid = circuits_1.circuitid ) where standings_1.wins is not NULL group by constructors_1.constructorid, standings_1.position, circuits_1.name, results_1.resultid, circuits_1.country, circuits_1.lat, standings_1.points, constructors_1.nationality, circuits_1.circuitid limit 14;",YES,""
1722,"select qualifying_1.position, qualifying_1.position, qualifying_1.driverid, qualifying_1.position, min( qualifying_1.date), count( qualifying_1.driverid), qualifying_1.constructorid, qualifying_1.constructorid, max( qualifying_1.position), qualifying_1.qualifyid, qualifying_1.raceid, qualifying_1.driverid from qualifying as qualifying_1 where qualifying_1.date is not NULL group by qualifying_1.position, qualifying_1.position, qualifying_1.driverid, qualifying_1.position, qualifying_1.constructorid, qualifying_1.constructorid, qualifying_1.qualifyid, qualifying_1.raceid, qualifying_1.driverid limit 17;",YES,""
1723,"select constructors_1.constructorref, constructors_1.name from constructors as constructors_1 inner join standings as standings_1 on (constructors_1.constructorid = standings_1.driverstandingsid ) where standings_1.date is not NULL limit 12;",YES,""
1724,"select constructor_results_1.constructorid, races_1.raceid from races as races_1 inner join constructor_results as constructor_results_1 on (races_1.raceid = constructor_results_1.constructorresultsid ) where constructor_results_1.points is not NULL limit 5;",YES,""
1725,"select sum( results_1.resultid), results_1.date from results as results_1 where results_1.rank is not NULL group by results_1.date limit 16;",YES,""
1726,"select qualifying_2.qualifyid, min( constructor_results_1.date), constructor_results_1.raceid, constructor_results_1.raceid, max( qualifying_1.date), qualifying_1.qualifyid, qualifying_1.number, qualifying_1.raceid, constructor_results_1.constructorid, races_1.circuitid, races_1.raceid, circuits_1.lng, races_2.time, constructors_1.nationality, qualifying_1.number, races_2.time, constructor_results_1.points, qualifying_2.constructorid, qualifying_2.date from races as races_1 inner join qualifying as qualifying_1 inner join races as races_2 on (qualifying_1.qualifyid = races_2.raceid ) on (races_1.raceid = qualifying_1.qualifyid ) inner join constructors as constructors_1 inner join circuits as circuits_1 inner join constructor_results as constructor_results_1 on (circuits_1.circuitid = constructor_results_1.constructorresultsid ) on (constructors_1.constructorid = circuits_1.circuitid ) on (races_2.raceid = constructor_results_1.constructorresultsid ) inner join qualifying as qualifying_2 on (races_2.raceid = qualifying_2.qualifyid ) where circuits_1.country >= races_2.time group by qualifying_2.qualifyid, constructor_results_1.raceid, constructor_results_1.raceid, qualifying_1.qualifyid, qualifying_1.number, qualifying_1.raceid, constructor_results_1.constructorid, races_1.circuitid, races_1.raceid, circuits_1.lng, races_2.time, constructors_1.nationality, qualifying_1.number, races_2.time, constructor_results_1.points, qualifying_2.constructorid, qualifying_2.date limit 13;",YES,""
1727,"select standings_1.date, standings_1.raceid, standings_1.driverstandingsid, standings_1.driverid, min( standings_1.points), standings_1.points, max( standings_1.driverstandingsid), standings_1.driverstandingsid, standings_1.wins, standings_1.points, max( standings_1.wins), standings_1.driverid from standings as standings_1 where standings_1.driverstandingsid is not NULL group by standings_1.date, standings_1.raceid, standings_1.driverstandingsid, standings_1.driverid, standings_1.points, standings_1.driverstandingsid, standings_1.wins, standings_1.points, standings_1.driverid limit 32;",YES,""
1728,"select constructor_standings_1.position, constructor_standings_1.raceid, constructor_standings_1.constructorid from constructor_standings as constructor_standings_1 where constructor_standings_1.points is not NULL limit 40;",YES,""
1729,"select standings_1.date from results as results_1 inner join standings as standings_1 on (results_1.resultid = standings_1.driverstandingsid ) where results_1.date is not NULL limit 16;",YES,""
1730,"select qualifying_1.qualifyid, qualifying_1.constructorid, qualifying_1.constructorid, qualifying_1.raceid, races_1.circuitid, races_1.time from qualifying as qualifying_1 inner join races as races_1 on (qualifying_1.qualifyid = races_1.raceid ) where races_1.date is not NULL limit 42;",YES,""
1731,"select qualifying_1.raceid, qualifying_1.number from qualifying as qualifying_1 where qualifying_1.position <= qualifying_1.raceid limit 39;",YES,""
1732,"select standings_1.wins, standings_1.driverid, standings_1.position, standings_1.wins, standings_1.date, standings_1.position, standings_1.points from standings as standings_1 where standings_1.driverid < standings_1.driverstandingsid limit 41;",YES,""
1733,"select results_1.number, constructor_results_2.points, constructor_results_1.raceid, constructor_results_2.constructorid, constructor_standings_1.constructorstandingsid, constructor_standings_1.points, qualifying_1.qualifyid from constructor_standings as constructor_standings_1 inner join qualifying as qualifying_1 inner join circuits as circuits_1 on (qualifying_1.qualifyid = circuits_1.circuitid ) on (constructor_standings_1.constructorstandingsid = circuits_1.circuitid ) inner join constructor_results as constructor_results_1 on (qualifying_1.qualifyid = constructor_results_1.constructorresultsid ) inner join constructor_results as constructor_results_2 inner join results as results_1 on (constructor_results_2.constructorresultsid = results_1.resultid ) on (constructor_results_1.constructorresultsid = constructor_results_2.constructorresultsid ) where constructor_results_1.constructorresultsid is not NULL limit 36;",YES,""
1734,"select qualifying_1.number, qualifying_1.number, circuits_1.lat, circuits_1.name from qualifying as qualifying_1 inner join circuits as circuits_1 on (qualifying_1.qualifyid = circuits_1.circuitid ) where circuits_1.lat < circuits_1.alt limit 4;",YES,""
1735,"select qualifying_1.date, drivers_1.driverid, drivers_1.dob, constructor_standings_1.wins, drivers_1.code, drivers_1.forename, qualifying_1.position, drivers_1.code, constructor_standings_1.date from qualifying as qualifying_1 inner join drivers as drivers_1 inner join constructor_standings as constructor_standings_1 on (drivers_1.driverid = constructor_standings_1.constructorstandingsid ) on (qualifying_1.qualifyid = constructor_standings_1.constructorstandingsid ) where constructor_standings_1.points is not NULL limit 11;",YES,""
1736,"select races_1.date, races_1.time, races_1.round from races as races_1 where races_1.circuitid < races_1.round limit 5;",YES,""
1737,"select qualifying_1.position, circuits_1.country, circuits_3.location, circuits_4.circuitid from results as results_1 inner join qualifying as qualifying_1 on (results_1.resultid = qualifying_1.qualifyid ) inner join constructor_standings as constructor_standings_1 on (results_1.resultid = constructor_standings_1.constructorstandingsid ) inner join circuits as circuits_1 inner join circuits as circuits_2 inner join circuits as circuits_3 on (circuits_2.circuitid = circuits_3.circuitid ) inner join drivers as drivers_1 on (circuits_2.circuitid = drivers_1.driverid ) on (circuits_1.circuitid = drivers_1.driverid ) inner join circuits as circuits_4 on (circuits_3.circuitid = circuits_4.circuitid ) on (qualifying_1.qualifyid = circuits_2.circuitid ) where results_1.laps > results_1.positionorder limit 1;",YES,""
1738,"select races_1.raceid, races_1.time from races as races_1 where races_1.name is not NULL limit 7;",YES,""
1739,"select constructors_1.constructorid, constructors_1.nationality, constructors_1.name, constructors_1.name, constructors_1.nationality, constructors_1.nationality, constructors_1.constructorid, constructors_1.constructorid, constructors_1.constructorref, constructors_1.name, constructors_1.constructorid, constructors_1.constructorid from constructors as constructors_1 where constructors_1.constructorid is not NULL limit 12;",YES,""
1740,"select standings_1.wins, max( standings_1.points), races_1.time from constructor_standings as constructor_standings_1 inner join constructor_standings as constructor_standings_2 inner join standings as standings_1 on (constructor_standings_2.constructorstandingsid = standings_1.driverstandingsid ) on (constructor_standings_1.constructorstandingsid = constructor_standings_2.constructorstandingsid ) inner join races as races_1 on (constructor_standings_2.constructorstandingsid = races_1.raceid ) inner join qualifying as qualifying_1 on (constructor_standings_2.constructorstandingsid = qualifying_1.qualifyid ) where qualifying_1.date = races_1.date group by standings_1.wins, races_1.time limit 21;",YES,""
