id,query,success,error
1490,"select part_1.p_partkey, part_1.provsql, part_1.p_brand, part_1.p_name, max( part_1.p_size), part_1.p_retailprice, part_1.p_brand, max( part_1.p_size), part_1.p_comment, part_1.p_type, min( part_1.p_partkey), part_1.p_mfgr, part_1.p_type , provsql.sr_why(provsql.provenance(), 'provmap') from part as part_1 where part_1.provsql is not NULL group by part_1.p_brand, part_1.p_comment, part_1.p_mfgr, part_1.p_name, part_1.p_partkey, part_1.p_retailprice, part_1.p_type, part_1.provsql limit 38;",YES,""
1491,"select part_1.p_type , provsql.sr_why(provsql.provenance(), 'provmap') from part as part_1 inner join orders as orders_1 on (part_1.p_partkey = orders_1.o_orderkey ) where part_1.provsql is not NULL limit 28;",YES,""
1492,"select max( customer_1.c_custkey), min( partsupp_1.ps_suppkey) , provsql.sr_why(provsql.provenance(), 'provmap') from customer as customer_1 inner join partsupp as partsupp_1 on (customer_1.c_custkey = partsupp_1.ps_partkey ) where customer_1.c_mktsegment is not NULL limit 21;",YES,""
1493,"select nation_1.provsql, max( orders_1.o_orderkey) , provsql.sr_why(provsql.provenance(), 'provmap') from nation as nation_1 inner join orders as orders_1 on (nation_1.n_nationkey = orders_1.o_orderkey ) where orders_1.o_custkey < nation_1.n_regionkey group by nation_1.provsql limit 39;",YES,""
1494,"select region_1.r_regionkey , provsql.sr_why(provsql.provenance(), 'provmap') from partsupp as partsupp_1 inner join orders as orders_1 on (partsupp_1.ps_partkey = orders_1.o_orderkey ) inner join region as region_1 on (partsupp_1.ps_partkey = region_1.r_regionkey ) where region_1.r_regionkey >= partsupp_1.ps_availqty limit 5;",YES,""
1495,"select max( partsupp_1.ps_suppkey), partsupp_1.ps_partkey, partsupp_1.ps_partkey, partsupp_1.ps_suppkey , provsql.sr_why(provsql.provenance(), 'provmap') from partsupp as partsupp_1 where partsupp_1.ps_comment is not NULL group by partsupp_1.ps_partkey, partsupp_1.ps_suppkey limit 31;",YES,""
1496,"select lineitem_1.l_shipdate, lineitem_1.l_linenumber, min( lineitem_1.l_orderkey) , provsql.sr_why(provsql.provenance(), 'provmap') from lineitem as lineitem_1 where lineitem_1.l_commitdate = lineitem_1.l_shipdate group by lineitem_1.l_linenumber, lineitem_1.l_shipdate limit 38;",YES,""
1497,"select region_1.provsql, region_1.provsql, region_1.provsql, min( region_1.r_regionkey), region_1.r_comment, region_1.r_comment, region_1.r_name, region_1.r_name, max( region_1.r_regionkey), region_1.r_regionkey, min( region_1.r_regionkey), region_1.r_comment , provsql.sr_why(provsql.provenance(), 'provmap') from region as region_1 where region_1.provsql = region_1.provsql group by region_1.provsql, region_1.r_comment, region_1.r_name, region_1.r_regionkey limit 29;",YES,""
1498,"select region_1.r_name, region_1.r_name, min( region_1.r_regionkey) , provsql.sr_why(provsql.provenance(), 'provmap') from region as region_1 where region_1.r_regionkey <= region_1.r_regionkey group by region_1.r_name limit 26;",YES,""
1499,"select part_1.p_brand, part_1.provsql, part_1.p_comment, part_1.p_mfgr, min( part_1.p_partkey), part_1.p_brand , provsql.sr_why(provsql.provenance(), 'provmap') from part as part_1 where part_1.p_type is not NULL group by part_1.p_brand, part_1.p_comment, part_1.p_mfgr, part_1.provsql limit 23;",YES,""
1500,"select min( nation_1.n_regionkey), nation_1.n_regionkey, nation_1.provsql, min( nation_1.n_nationkey), nation_1.n_regionkey, nation_1.n_comment, min( nation_1.n_nationkey), nation_1.n_name, nation_1.n_comment, max( nation_1.n_regionkey) , provsql.sr_why(provsql.provenance(), 'provmap') from nation as nation_1 where nation_1.n_name >= nation_1.n_name group by nation_1.n_comment, nation_1.n_name, nation_1.n_regionkey, nation_1.provsql limit 38;",YES,""
1501,"select min( orders_1.o_orderkey), orders_2.o_comment, nation_1.n_comment, min( orders_2.o_custkey), orders_2.o_totalprice, nation_1.n_nationkey, orders_2.o_orderstatus, max( nation_1.n_nationkey), orders_1.o_comment , provsql.sr_why(provsql.provenance(), 'provmap') from orders as orders_1 inner join orders as orders_2 on (orders_1.o_orderkey = orders_2.o_orderkey ) inner join nation as nation_1 on (orders_1.o_orderkey = nation_1.n_nationkey ) where orders_1.o_custkey is not NULL group by nation_1.n_comment, nation_1.n_nationkey, orders_1.o_comment, orders_2.o_comment, orders_2.o_orderstatus, orders_2.o_totalprice limit 1;",YES,""
1502,"select lineitem_1.l_partkey, lineitem_1.l_shipmode, lineitem_1.l_suppkey, lineitem_1.l_extendedprice, lineitem_1.l_shipinstruct, lineitem_1.l_receiptdate, lineitem_1.l_comment , provsql.sr_why(provsql.provenance(), 'provmap') from lineitem as lineitem_1 where lineitem_1.l_tax < lineitem_1.l_quantity limit 24;",YES,""
1503,"select part_1.p_type, max( part_1.p_partkey), min( part_1.p_partkey), part_1.p_retailprice, part_1.p_type, part_1.p_name , provsql.sr_why(provsql.provenance(), 'provmap') from part as part_1 where part_1.provsql is not NULL group by part_1.p_name, part_1.p_retailprice, part_1.p_type limit 39;",YES,""
1504,"select supplier_1.provsql, max( supplier_1.s_nationkey), supplier_1.provsql, supplier_1.s_phone, max( supplier_1.s_nationkey), supplier_1.s_name , provsql.sr_why(provsql.provenance(), 'provmap') from supplier as supplier_1 where supplier_1.s_name is not NULL group by supplier_1.provsql, supplier_1.s_name, supplier_1.s_phone limit 18;",YES,""
1505,"select min( orders_1.o_orderkey), max( orders_1.o_shippriority), orders_1.provsql, orders_1.o_orderpriority, orders_1.o_custkey, min( orders_1.o_shippriority), orders_1.o_custkey, max( orders_1.o_custkey), orders_1.o_orderstatus, orders_1.o_orderkey, orders_1.o_orderpriority , provsql.sr_why(provsql.provenance(), 'provmap') from orders as orders_1 where orders_1.provsql is not NULL group by orders_1.o_custkey, orders_1.o_orderkey, orders_1.o_orderpriority, orders_1.o_orderstatus, orders_1.provsql limit 5;",YES,""
1506,"select lineitem_1.l_partkey, lineitem_1.l_receiptdate, lineitem_1.l_orderkey, lineitem_1.l_commitdate, min( lineitem_1.l_orderkey), lineitem_1.l_linenumber, lineitem_1.l_quantity , provsql.sr_why(provsql.provenance(), 'provmap') from lineitem as lineitem_1 where lineitem_1.provsql >= lineitem_1.provsql group by lineitem_1.l_commitdate, lineitem_1.l_linenumber, lineitem_1.l_orderkey, lineitem_1.l_partkey, lineitem_1.l_quantity, lineitem_1.l_receiptdate limit 17;",YES,""
1507,"select region_1.provsql, region_1.provsql, min( region_1.r_regionkey), region_1.provsql, region_1.r_name, region_1.provsql, region_1.r_comment, region_1.provsql, region_1.r_comment, region_1.provsql, region_1.provsql, region_1.r_name, max( region_1.r_regionkey), region_1.provsql, max( region_1.r_regionkey), region_1.r_name, region_1.r_name, region_1.r_regionkey, region_1.r_name, region_1.provsql, region_1.provsql , provsql.sr_why(provsql.provenance(), 'provmap') from region as region_1 where region_1.r_comment is not NULL group by region_1.provsql, region_1.r_comment, region_1.r_name, region_1.r_regionkey limit 22;",YES,""
1508,"select min( orders_1.o_orderkey), orders_1.o_custkey, orders_1.provsql, orders_1.o_clerk, orders_1.o_orderkey , provsql.sr_why(provsql.provenance(), 'provmap') from orders as orders_1 where orders_1.o_custkey is not NULL group by orders_1.o_clerk, orders_1.o_custkey, orders_1.o_orderkey, orders_1.provsql limit 12;",YES,""
1509,"select lineitem_1.l_quantity, lineitem_1.l_shipinstruct , provsql.sr_why(provsql.provenance(), 'provmap') from lineitem as lineitem_1 where lineitem_1.l_extendedprice is not NULL limit 36;",YES,""
1510,"select partsupp_1.ps_comment, partsupp_1.provsql, partsupp_1.ps_suppkey, partsupp_1.ps_availqty, partsupp_1.ps_availqty, min( partsupp_1.ps_suppkey), partsupp_1.ps_supplycost, max( partsupp_1.ps_suppkey), partsupp_1.provsql, max( partsupp_1.ps_partkey) , provsql.sr_why(provsql.provenance(), 'provmap') from partsupp as partsupp_1 where partsupp_1.provsql = partsupp_1.provsql group by partsupp_1.provsql, partsupp_1.ps_availqty, partsupp_1.ps_comment, partsupp_1.ps_suppkey, partsupp_1.ps_supplycost limit 10;",YES,""
1511,"select max( supplier_1.s_nationkey), supplier_1.provsql, supplier_1.s_acctbal, max( supplier_1.s_suppkey), min( supplier_1.s_nationkey), min( supplier_1.s_nationkey), supplier_1.s_comment , provsql.sr_why(provsql.provenance(), 'provmap') from supplier as supplier_1 where supplier_1.s_comment is not NULL group by supplier_1.provsql, supplier_1.s_acctbal, supplier_1.s_comment limit 10;",YES,""
1512,"select max( region_1.r_regionkey) , provsql.sr_why(provsql.provenance(), 'provmap') from region as region_1 where region_1.r_regionkey < region_1.r_regionkey limit 11;",YES,""
1513,"select orders_1.o_shippriority, partsupp_1.ps_supplycost, orders_1.o_orderpriority , provsql.sr_why(provsql.provenance(), 'provmap') from orders as orders_1 inner join partsupp as partsupp_1 on (orders_1.o_orderkey = partsupp_1.ps_partkey ) where orders_1.o_orderpriority >= orders_1.o_orderstatus limit 32;",YES,""
1514,"select region_1.r_name, region_1.provsql , provsql.sr_why(provsql.provenance(), 'provmap') from region as region_1 where region_1.r_comment is not NULL limit 31;",YES,""
1515,"select max( part_1.p_size), part_1.p_comment , provsql.sr_why(provsql.provenance(), 'provmap') from part as part_1 where part_1.p_type is not NULL group by part_1.p_comment limit 39;",YES,""
1516,"select min( orders_1.o_orderkey), orders_1.provsql, orders_1.o_custkey, max( orders_1.o_orderkey), nation_1.n_regionkey, nation_1.n_nationkey, nation_1.n_name , provsql.sr_why(provsql.provenance(), 'provmap') from nation as nation_1 inner join orders as orders_1 on (nation_1.n_nationkey = orders_1.o_orderkey ) where nation_1.n_comment is not NULL group by nation_1.n_name, nation_1.n_nationkey, nation_1.n_regionkey, orders_1.o_custkey, orders_1.provsql limit 35;",YES,""
1517,"select part_1.p_container, part_1.p_size, part_1.p_retailprice, part_1.p_size, part_1.p_type , provsql.sr_why(provsql.provenance(), 'provmap') from part as part_1 where part_1.p_mfgr is not NULL limit 14;",YES,""
1518,"select customer_1.c_phone, customer_1.c_phone, customer_1.c_custkey, max( customer_1.c_custkey), customer_1.c_name, customer_1.c_mktsegment, customer_1.c_mktsegment, customer_1.c_mktsegment, customer_1.c_comment, customer_1.provsql, customer_1.c_acctbal, customer_1.c_custkey, max( customer_1.c_custkey), customer_1.c_address, customer_1.provsql, customer_1.c_custkey, customer_1.c_nationkey, customer_1.c_phone, customer_1.c_custkey, customer_1.c_custkey, customer_1.c_nationkey, customer_1.c_phone, customer_1.c_custkey, customer_1.c_acctbal, max( customer_1.c_custkey), customer_1.provsql, customer_1.c_nationkey, max( customer_1.c_nationkey) , provsql.sr_why(provsql.provenance(), 'provmap') from customer as customer_1 where customer_1.c_mktsegment is not NULL group by customer_1.c_acctbal, customer_1.c_address, customer_1.c_comment, customer_1.c_custkey, customer_1.c_mktsegment, customer_1.c_name, customer_1.c_nationkey, customer_1.c_phone, customer_1.provsql limit 27;",YES,""
1519,"select partsupp_1.ps_supplycost, partsupp_1.ps_partkey, partsupp_1.provsql, min( partsupp_1.ps_availqty), partsupp_1.provsql, partsupp_1.provsql, partsupp_1.provsql, partsupp_1.ps_availqty, partsupp_1.ps_comment, min( partsupp_1.ps_availqty) , provsql.sr_why(provsql.provenance(), 'provmap') from partsupp as partsupp_1 where partsupp_1.ps_suppkey is not NULL group by partsupp_1.provsql, partsupp_1.ps_availqty, partsupp_1.ps_comment, partsupp_1.ps_partkey, partsupp_1.ps_supplycost limit 42;",YES,""
1520,"select customer_1.c_comment , provsql.sr_why(provsql.provenance(), 'provmap') from customer as customer_1 where customer_1.c_nationkey >= customer_1.c_custkey limit 27;",YES,""
1521,"select max( customer_1.c_custkey) , provsql.sr_why(provsql.provenance(), 'provmap') from customer as customer_1 where customer_1.c_nationkey <= customer_1.c_custkey limit 14;",YES,""
1522,"select region_1.r_name, region_1.r_comment, region_1.r_comment, min( region_1.r_regionkey), region_1.r_regionkey, region_1.r_regionkey, region_1.r_comment, region_1.provsql, region_1.r_comment, min( region_1.r_regionkey) , provsql.sr_why(provsql.provenance(), 'provmap') from region as region_1 where region_1.provsql = region_1.provsql group by region_1.provsql, region_1.r_comment, region_1.r_name, region_1.r_regionkey limit 12;",YES,""
1523,"select part_1.p_container, region_2.provsql , provsql.sr_why(provsql.provenance(), 'provmap') from customer as customer_1 inner join nation as nation_1 inner join customer as customer_2 on (nation_1.n_nationkey = customer_2.c_custkey ) inner join region as region_1 on (nation_1.n_nationkey = region_1.r_regionkey ) inner join region as region_2 on (region_1.r_regionkey = region_2.r_regionkey ) on (customer_1.c_custkey = customer_2.c_custkey ) inner join partsupp as partsupp_1 inner join region as region_3 on (partsupp_1.ps_partkey = region_3.r_regionkey ) inner join customer as customer_3 inner join part as part_1 inner join lineitem as lineitem_1 on (part_1.p_partkey = lineitem_1.l_orderkey ) on (customer_3.c_custkey = part_1.p_partkey ) on (partsupp_1.ps_partkey = lineitem_1.l_orderkey ) on (customer_1.c_custkey = partsupp_1.ps_partkey ) where lineitem_1.l_discount > partsupp_1.ps_supplycost limit 18;",YES,""
1524,"select part_1.p_type , provsql.sr_why(provsql.provenance(), 'provmap') from part as part_1 inner join supplier as supplier_1 on (part_1.p_partkey = supplier_1.s_suppkey ) where supplier_1.provsql is not NULL limit 3;",YES,""
1525,"select supplier_1.s_acctbal, supplier_1.s_comment, max( supplier_1.s_nationkey), supplier_1.s_acctbal, supplier_1.s_name, supplier_1.s_nationkey, region_1.r_comment, region_1.provsql , provsql.sr_why(provsql.provenance(), 'provmap') from supplier as supplier_1 inner join region as region_1 on (supplier_1.s_suppkey = region_1.r_regionkey ) where supplier_1.s_nationkey is not NULL group by region_1.provsql, region_1.r_comment, supplier_1.s_acctbal, supplier_1.s_comment, supplier_1.s_name, supplier_1.s_nationkey limit 37;",YES,""
1526,"select partsupp_1.ps_supplycost, nation_1.n_nationkey, supplier_1.s_suppkey, min( partsupp_1.ps_suppkey) , provsql.sr_why(provsql.provenance(), 'provmap') from nation as nation_1 inner join partsupp as partsupp_1 on (nation_1.n_nationkey = partsupp_1.ps_partkey ) inner join supplier as supplier_1 on (partsupp_1.ps_partkey = supplier_1.s_suppkey ) where partsupp_1.ps_supplycost is not NULL group by nation_1.n_nationkey, partsupp_1.ps_supplycost, supplier_1.s_suppkey limit 36;",YES,""
1527,"select nation_1.provsql, nation_1.n_name, nation_1.provsql, min( nation_1.n_regionkey), nation_1.provsql, nation_1.n_nationkey , provsql.sr_why(provsql.provenance(), 'provmap') from nation as nation_1 where nation_1.n_comment is not NULL group by nation_1.n_name, nation_1.n_nationkey, nation_1.provsql limit 41;",YES,""
1528,"select supplier_1.s_comment, supplier_1.provsql, supplier_1.s_nationkey, min( supplier_1.s_nationkey), supplier_1.s_comment, supplier_1.s_comment, supplier_1.s_suppkey, supplier_1.provsql, supplier_1.s_name , provsql.sr_why(provsql.provenance(), 'provmap') from supplier as supplier_1 where supplier_1.s_suppkey is not NULL group by supplier_1.provsql, supplier_1.s_comment, supplier_1.s_name, supplier_1.s_nationkey, supplier_1.s_suppkey limit 38;",YES,""
1529,"select customer_1.c_nationkey, customer_1.c_comment, customer_1.provsql , provsql.sr_why(provsql.provenance(), 'provmap') from customer as customer_1 where customer_1.provsql is not NULL limit 37;",YES,""
1530,"select region_2.r_name, region_1.provsql , provsql.sr_why(provsql.provenance(), 'provmap') from region as region_1 inner join region as region_2 on (region_1.r_regionkey = region_2.r_regionkey ) where region_1.r_name is not NULL limit 6;",YES,""
1531,"select orders_1.o_clerk, orders_1.o_orderdate, max( orders_1.o_shippriority), orders_1.o_orderpriority , provsql.sr_why(provsql.provenance(), 'provmap') from orders as orders_1 where orders_1.provsql is not NULL group by orders_1.o_clerk, orders_1.o_orderdate, orders_1.o_orderpriority limit 40;",YES,""
1532,"select max( region_1.r_regionkey) , provsql.sr_why(provsql.provenance(), 'provmap') from region as region_1 where region_1.r_regionkey is not NULL limit 4;",YES,""
1533,"select lineitem_1.l_extendedprice , provsql.sr_why(provsql.provenance(), 'provmap') from lineitem as lineitem_1 where lineitem_1.provsql <= lineitem_1.provsql limit 3;",YES,""
1534,"select customer_1.c_acctbal, customer_1.provsql, customer_1.c_acctbal, max( customer_1.c_custkey), customer_1.provsql, customer_1.c_acctbal, customer_1.c_address , provsql.sr_why(provsql.provenance(), 'provmap') from customer as customer_1 where customer_1.c_address is not NULL group by customer_1.c_acctbal, customer_1.c_address, customer_1.provsql limit 38;",YES,""
1535,"select max( supplier_1.s_suppkey) , provsql.sr_why(provsql.provenance(), 'provmap') from supplier as supplier_1 where supplier_1.s_suppkey is not NULL limit 6;",YES,""
1536,"select part_2.p_comment, part_1.p_name, part_1.p_type, part_1.p_brand, part_2.p_partkey, part_2.p_mfgr , provsql.sr_why(provsql.provenance(), 'provmap') from customer as customer_1 inner join part as part_1 on (customer_1.c_custkey = part_1.p_partkey ) inner join part as part_2 on (customer_1.c_custkey = part_2.p_partkey ) where customer_1.c_custkey is not NULL limit 30;",YES,""
