id,query,success,error
475,"select partsupp.ps_partkey, max( cast(cast(null as xid8) as xid8)), nation.n_regionkey, partsupp.ps_suppkey, max( cast(partsupp.ps_supplycost as ""numeric"")), min( cast(cast(null as int2) as int2)), nation.n_regionkey, partsupp.ps_supplycost, lineitem.l_tax, partsupp.ps_suppkey from lineitem inner join nation on (nation.n_regionkey >= nation.n_regionkey) inner join partsupp on (lineitem.l_discount <= lineitem.l_discount) inner join nation on (lineitem.l_quantity > lineitem.l_tax) where lineitem.l_receiptdate is not NULL;",NO,"ERREUR:  le nom de la table « nation » est spécifié plus d'une fois"
476,"select lineitem.l_discount from nation inner join lineitem on (lineitem.l_extendedprice <= lineitem.l_quantity) inner join part inner join customer on (customer.c_acctbal <= part.p_retailprice) on (nation.n_name is not NULL) where part.p_mfgr >= customer.c_mktsegment limit 156;",YES,""
477,"select nation.n_comment, min( cast(cast(null as ""timestamp"") as ""timestamp"")), orders.o_orderdate, lineitem.l_extendedprice, lineitem.l_shipmode, min( cast(cast(null as timestamptz) as timestamptz)), nation.n_name, sum( cast(orders.o_custkey as int4)), nation.n_nationkey, nation.n_nationkey, nation.n_name, lineitem.l_commitdate from lineitem inner join region inner join nation on (region.r_regionkey <= region.r_regionkey) inner join orders on (orders.o_totalprice > orders.o_totalprice) inner join nation on (nation.n_name >= region.r_name) on (nation.n_regionkey is not NULL) where orders.o_comment is not NULL;",NO,"ERREUR:  le nom de la table « nation » est spécifié plus d'une fois"
478,"select orders.o_orderdate, orders.o_custkey, orders.o_comment, orders.o_shippriority, min( cast(cast(null as oid) as oid)), orders.o_totalprice, orders.o_orderkey, orders.o_comment, min( cast(cast(null as anyenum) as anyenum)) from orders where orders.o_comment is NULL limit 127;",NO,"ERREUR:  ne peut pas convertir le type unknown en anyenum LIGNE 12 : cast(cast(null as anyenum) as anyenum))                 ^"
479,"select part.p_size, region.r_name, part.p_name, part.p_mfgr, region.r_name, part.p_retailprice, region.r_name, max( cast(cast(null as int8) as int8)), part.p_comment, min( cast(cast(null as timetz) as timetz)), min( cast(cast(null as int2) as int2)) from part inner join region on (part.p_size = region.r_regionkey ) where region.r_comment is NULL;",NO,"ERREUR:  la colonne « part.p_size » doit apparaître dans la clause GROUP BY ou doit être utilisé dans une fonction d'agrégat LIGNE 2 : part.p_size,           ^"
480,"select lineitem.l_orderkey, lineitem.l_commitdate, lineitem.l_linenumber, lineitem.l_shipdate, nation.n_name from nation inner join lineitem inner join lineitem on (lineitem.l_shipinstruct <= lineitem.l_linestatus) on (lineitem.l_commitdate is not NULL) where nation.n_name is not NULL;",NO,"ERREUR:  le nom de la table « lineitem » est spécifié plus d'une fois"
481,"select region.r_name from lineitem inner join region on (lineitem.l_returnflag is NULL) where region.r_name is NULL limit 32;",YES,""
482,"select supplier.s_suppkey, partsupp.ps_supplycost from lineitem inner join part inner join supplier on (supplier.s_acctbal >= part.p_retailprice) inner join supplier on (part.p_container < part.p_container) inner join partsupp on (supplier.s_suppkey = partsupp.ps_partkey ) inner join nation on (supplier.s_name < supplier.s_phone) inner join lineitem inner join lineitem inner join lineitem on (lineitem.l_linestatus >= lineitem.l_shipmode) on (lineitem.l_shipmode > lineitem.l_shipmode) inner join lineitem on (lineitem.l_shipmode < lineitem.l_returnflag) inner join partsupp on (lineitem.l_partkey <= lineitem.l_suppkey) on (lineitem.l_shipmode <= part.p_mfgr) on (lineitem.l_returnflag = lineitem.l_returnflag) where lineitem.l_extendedprice is NULL;",NO,"ERREUR:  le nom de la table « supplier » est spécifié plus d'une fois"
483,"select max( cast(cast(null as int8) as int8)), region.r_regionkey from lineitem inner join supplier inner join region inner join partsupp on (partsupp.ps_suppkey >= region.r_regionkey) on (supplier.s_phone > supplier.s_name) on (region.r_name = supplier.s_phone) inner join orders on (lineitem.l_commitdate < lineitem.l_shipdate) inner join nation inner join lineitem inner join orders on (lineitem.l_suppkey <= orders.o_shippriority) on (lineitem.l_partkey >= nation.n_regionkey) inner join customer on (lineitem.l_commitdate >= orders.o_orderdate) on (supplier.s_phone = lineitem.l_returnflag ) inner join lineitem on (lineitem.l_orderkey is not NULL) where region.r_comment is NULL limit 56;",NO,"ERREUR:  le nom de la table « lineitem » est spécifié plus d'une fois"
484,"select supplier.s_nationkey, lineitem.l_shipdate from supplier inner join lineitem on (lineitem.l_partkey is NULL) where lineitem.l_tax = lineitem.l_quantity limit 102;",YES,""
485,"select customer.c_acctbal, customer.c_comment, avg( cast(customer.c_acctbal as ""numeric"")), customer.c_address, customer.c_address, customer.c_name, customer.c_custkey, max( cast(customer.c_phone as bpchar)), customer.c_comment from customer where customer.c_nationkey = customer.c_custkey limit 127;",NO,"ERREUR:  la colonne « customer.c_acctbal » doit apparaître dans la clause GROUP BY ou doit être utilisé dans une fonction d'agrégat LIGNE 2 : customer.c_acctbal,           ^"
486,"select lineitem.l_shipmode, min( cast(cast(null as float8) as float8)), region.r_name, lineitem.l_commitdate, lineitem.l_orderkey, region.r_comment, region.r_comment, lineitem.l_extendedprice, lineitem.l_shipinstruct, region.r_name, lineitem.l_receiptdate, region.r_name, region.r_comment, region.r_regionkey, lineitem.l_orderkey, lineitem.l_shipinstruct, lineitem.l_linenumber, lineitem.l_shipdate, region.r_name, region.r_comment from lineitem inner join region on (region.r_name is NULL) where region.r_comment is NULL limit 115;",NO,"ERREUR:  la colonne « lineitem.l_shipmode » doit apparaître dans la clause GROUP BY ou doit être utilisé dans une fonction d'agrégat LIGNE 2 : lineitem.l_shipmode,           ^"
487,"select avg( cast(supplier.s_acctbal as ""numeric"")), sum( cast(cast(null as money) as money)), supplier.s_nationkey, supplier.s_suppkey, min( cast(cast(null as pg_lsn) as pg_lsn)), supplier.s_comment, supplier.s_phone from supplier where supplier.s_acctbal is not NULL limit 14;",NO,"ERREUR:  la colonne « supplier.s_nationkey » doit apparaître dans la clause GROUP BY ou doit être utilisé dans une fonction d'agrégat LIGNE 6 : supplier.s_nationkey,           ^"
488,"select part.p_partkey from part where part.p_mfgr is NULL limit 95;",YES,""
489,"select distinct nation.n_nationkey, count(*) from supplier inner join region on (supplier.s_address = region.r_comment ) inner join lineitem inner join lineitem inner join region on (lineitem.l_orderkey <= region.r_regionkey) inner join nation on (lineitem.l_shipdate = lineitem.l_receiptdate) inner join partsupp on (partsupp.ps_availqty >= partsupp.ps_partkey) inner join orders on (partsupp.ps_supplycost > lineitem.l_discount) on (lineitem.l_commitdate <= lineitem.l_commitdate) on (supplier.s_name is not NULL) where lineitem.l_receiptdate <= lineitem.l_commitdate limit 71;",NO,"ERREUR:  le nom de la table « lineitem » est spécifié plus d'une fois"
490,"select customer.c_phone, customer.c_phone, customer.c_name from customer inner join orders on (orders.o_orderpriority is NULL) where orders.o_custkey < orders.o_custkey limit 72;",YES,""
491,"select supplier.s_address from supplier where supplier.s_suppkey is NULL;",YES,""
492,"select part.p_brand, part.p_mfgr, part.p_name, part.p_container, part.p_brand, part.p_size, part.p_container, part.p_comment, part.p_mfgr, part.p_retailprice, part.p_partkey from part where part.p_container is NULL limit 85;",YES,""
493,"select lineitem.l_extendedprice, max( cast(cast(null as anyenum) as anyenum)) from lineitem where lineitem.l_commitdate > lineitem.l_commitdate limit 128;",NO,"ERREUR:  ne peut pas convertir le type unknown en anyenum LIGNE 4 : cast(cast(null as anyenum) as anyenum))                ^"
494,"select supplier.s_suppkey from nation inner join supplier on (supplier.s_acctbal > supplier.s_acctbal) where nation.n_name = supplier.s_phone limit 174;",YES,""
495,"select min( cast(cast(null as ""timestamp"") as ""timestamp"")), lineitem.l_quantity from lineitem inner join region on (lineitem.l_shipinstruct > region.r_name) inner join part on (lineitem.l_partkey is not NULL) where lineitem.l_tax = lineitem.l_tax limit 137;",NO,"ERREUR:  la colonne « lineitem.l_quantity » doit apparaître dans la clause GROUP BY ou doit être utilisé dans une fonction d'agrégat LIGNE 4 : lineitem.l_quantity           ^"
496,"select orders.o_orderstatus, orders.o_totalprice, orders.o_orderkey, orders.o_clerk, orders.o_orderkey from orders where orders.o_custkey is not NULL limit 108;",YES,""
497,"select orders.o_clerk, max( cast(cast(null as anyenum) as anyenum)), min( cast(cast(null as ""timestamp"") as ""timestamp"")), orders.o_orderkey, orders.o_custkey, orders.o_clerk, orders.o_clerk, orders.o_totalprice from orders where orders.o_orderkey is not NULL limit 116;",NO,"ERREUR:  ne peut pas convertir le type unknown en anyenum LIGNE 4 : cast(cast(null as anyenum) as anyenum)),                ^"
498,"select max( cast(cast(null as float8) as float8)), max( cast(cast(null as oid) as oid)), partsupp.ps_comment, partsupp.ps_availqty from lineitem inner join supplier inner join orders on (orders.o_orderdate >= orders.o_orderdate) on (orders.o_custkey = orders.o_orderkey) inner join partsupp inner join orders on (partsupp.ps_supplycost <= partsupp.ps_supplycost) on (orders.o_orderdate > orders.o_orderdate) inner join supplier inner join supplier on (supplier.s_acctbal < supplier.s_acctbal) on (lineitem.l_tax = lineitem.l_quantity) inner join customer on (supplier.s_acctbal > orders.o_totalprice) inner join partsupp on (supplier.s_phone is not NULL) where supplier.s_address is not NULL;",NO,"ERREUR:  le nom de la table « orders » est spécifié plus d'une fois"
499,"select lineitem.l_comment from lineitem where lineitem.l_suppkey is not NULL limit 34;",YES,""
500,"select orders.o_orderdate, orders.o_custkey, orders.o_orderdate from orders inner join customer inner join orders inner join customer on (orders.o_totalprice = customer.c_acctbal ) on (orders.o_orderdate > orders.o_orderdate) on (orders.o_shippriority <= customer.c_nationkey) inner join supplier on (orders.o_orderdate = orders.o_orderdate) inner join part inner join nation on (part.p_retailprice <= part.p_retailprice) inner join lineitem inner join supplier on (lineitem.l_partkey < lineitem.l_partkey) inner join region inner join supplier on (supplier.s_nationkey < supplier.s_suppkey) on (lineitem.l_orderkey >= supplier.s_nationkey) on (supplier.s_acctbal >= lineitem.l_quantity) on (supplier.s_nationkey is NULL) where part.p_brand is not NULL;",NO,"ERREUR:  le nom de la table « customer » est spécifié plus d'une fois"
501,"select customer.c_name, customer.c_acctbal, min( cast(cast(null as anyarray) as anyarray)), min( cast(cast(null as tid) as tid)), customer.c_mktsegment, customer.c_name, min( cast(customer.c_custkey as int4)), customer.c_comment, avg( cast(cast(null as float8) as float8)), customer.c_acctbal, customer.c_comment, customer.c_acctbal, min( cast(cast(null as ""time"") as ""time"")), customer.c_nationkey, customer.c_custkey, customer.c_nationkey, customer.c_phone from customer where customer.c_acctbal < customer.c_acctbal limit 57;",NO,"ERREUR:  la colonne « customer.c_name » doit apparaître dans la clause GROUP BY ou doit être utilisé dans une fonction d'agrégat LIGNE 2 : customer.c_name,           ^"
502,"select supplier.s_address, part.p_type, max( cast(region.r_name as bpchar)), customer.c_phone, customer.c_nationkey, orders.o_comment from supplier inner join region on (supplier.s_name = region.r_name ) inner join supplier inner join customer inner join region on (customer.c_phone <= customer.c_phone) on (customer.c_phone < customer.c_phone) inner join part on (region.r_name < supplier.s_phone) inner join orders on (region.r_name = orders.o_orderstatus ) on (supplier.s_acctbal = supplier.s_acctbal ) where supplier.s_acctbal < orders.o_totalprice;",NO,"ERREUR:  le nom de la table « supplier » est spécifié plus d'une fois"
503,"select min( cast(orders.o_orderdate as date)), max( cast(cast(null as ""time"") as ""time"")), supplier.s_address, supplier.s_suppkey, lineitem.l_receiptdate from partsupp inner join supplier on (supplier.s_suppkey = supplier.s_suppkey) inner join orders on (partsupp.ps_supplycost > partsupp.ps_supplycost) inner join supplier inner join lineitem on (supplier.s_suppkey = supplier.s_nationkey) inner join supplier inner join orders on (orders.o_orderdate <= orders.o_orderdate) on (lineitem.l_receiptdate = orders.o_orderdate) on (supplier.s_address is not NULL) where orders.o_orderpriority is NULL limit 79;",NO,"ERREUR:  le nom de la table « supplier » est spécifié plus d'une fois"
504,"select orders.o_orderpriority, min( cast(cast(null as ""interval"") as ""interval"")), orders.o_comment, lineitem.l_shipinstruct, count(*) from lineitem inner join orders inner join part on (orders.o_totalprice < orders.o_totalprice) on (orders.o_custkey > lineitem.l_orderkey) where part.p_type is not NULL limit 113;",NO,"ERREUR:  la colonne « orders.o_orderpriority » doit apparaître dans la clause GROUP BY ou doit être utilisé dans une fonction d'agrégat LIGNE 2 : orders.o_orderpriority,           ^"
505,"select min( cast(lineitem.l_shipinstruct as bpchar)) from lineitem where lineitem.l_suppkey is NULL limit 80;",YES,""
506,"select lineitem.l_tax, lineitem.l_tax, lineitem.l_comment, sum( cast(cast(null as float4) as float4)), min( cast(cast(null as float8) as float8)), sum( cast(lineitem.l_quantity as ""numeric"")), lineitem.l_shipmode, lineitem.l_commitdate, lineitem.l_returnflag, lineitem.l_orderkey, lineitem.l_orderkey from lineitem where lineitem.l_shipdate < lineitem.l_commitdate limit 13;",NO,"ERREUR:  la colonne « lineitem.l_tax » doit apparaître dans la clause GROUP BY ou doit être utilisé dans une fonction d'agrégat LIGNE 2 : lineitem.l_tax,           ^"
507,"select orders.o_clerk from orders inner join part on (orders.o_orderstatus = part.p_mfgr ) inner join supplier on (orders.o_totalprice > supplier.s_acctbal) inner join partsupp inner join part on (part.p_mfgr >= part.p_container) on (part.p_retailprice = part.p_retailprice ) where partsupp.ps_comment is not NULL limit 90;",NO,"ERREUR:  le nom de la table « part » est spécifié plus d'une fois"
